S1,S2,S3,S4,S5,S6,S7,S8,S9,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,M1x,M1y,M1z,M2x,M2y,M2z,M3x,M3y,M3z,M4x,M4y,M4z,sesion_time_stamp,
21.00,111.00,26.00,178.00,49.00,159.00,254.00,84.00,92.00,138.00,-1.4590643644332886,0.26951801776885986,0.5058002471923828,-1.8093210458755493,0.20605534315109253,0.39605453610420227,-1.5446827411651611,0.6320323944091797,0.5838130116462708,-1.777011752128601,0.3459852933883667,0.5185519456863403,14_Jun_2023_08:30
0.00,41.00,2.00,1.00,68.00,7.00,296.00,2.00,47.00,137.00,8.00,55.00,0.00,67.00,8.00,68.00,4.00,58.00,23.00,40.00,24.00,0.00,17.00,76.00,27.00,176.00,39.00,161.00,231.00,79.00,103.00,107.00,-1.4590643644332886,0.26951801776885986,0.5058002471923828,-1.8093210458755493,0.20605534315109253,0.39605453610420227,-1.5446827411651611,0.6320323944091797,0.5838130116462708,-1.777011752128601,0.3459852933883667,0.5185519456863403,14_Jun_2023_08:30
2.00,32.00,0.00,1.00,61.00,13.00,329.00,5.00,53.00,138.00,13.00,56.00,0.00,72.00,3.00,75.00,10.00,78.00,3.00,46.00,23.00,1.00,20.00,86.00,27.00,191.00,39.00,163.00,233.00,87.00,104.00,113.00,-1.4590643644332886,0.26951801776885986,0.5058002471923828,-1.8093210458755493,0.20605534315109253,0.39605453610420227,-1.5446827411651611,0.6320323944091797,0.5838130116462708,-1.777011752128601,0.3459852933883667,0.5185519456863403,14_Jun_2023_08:30
1.00,63.00,1.00,3.00,71.00,12.00,349.00,1.00,59.00,174.00,13.00,60.00,1.00,76.00,5.00,88.00,16.00,61.00,7.00,18.00,39.00,2.00,25.00,97.00,35.00,252.00,22.00,167.00,289.00,88.00,121.00,122.00,-1.4584455490112305,0.27031269669532776,0.5064293146133423,-1.8091769218444824,0.20654118061065674,0.3957691788673401,-1.5449717044830322,0.6324562430381775,0.5855319499969482,-1.7768447399139404,0.3463362157344818,0.5183724761009216,14_Jun_2023_08:30
3.00,125.00,1.00,1.00,94.00,7.00,367.00,1.00,63.00,312.00,12.00,88.00,1.00,47.00,5.00,192.00,11.00,13.00,4.00,0.00,45.00,0.00,37.00,127.00,34.00,279.00,15.00,154.00,348.00,81.00,129.00,87.00,-1.4572128057479858,0.2718521058559418,0.5077763795852661,-1.8088380098342896,0.20765773952007294,0.3950612545013428,-1.5453574657440186,0.6331549882888794,0.5888498425483704,-1.7763491868972778,0.3470485508441925,0.5183227062225342,14_Jun_2023_08:30
0.00,162.00,0.00,1.00,104.00,1.00,352.00,2.00,49.00,317.00,9.00,88.00,0.00,40.00,2.00,187.00,9.00,17.00,4.00,8.00,25.00,2.00,34.00,127.00,43.00,279.00,17.00,150.00,313.00,61.00,130.00,79.00,-1.4300554990768433,0.29591336846351624,0.5380308628082275,-1.7999558448791504,0.22750237584114075,0.3850145637989044,-1.552809476852417,0.6394118070602417,0.6432514190673828,-1.7684348821640015,0.35628995299339294,0.5206734538078308,14_Jun_2023_08:30
0.00,166.00,3.00,1.00,87.00,3.00,338.00,2.00,59.00,292.00,13.00,80.00,0.00,43.00,2.00,153.00,2.00,23.00,1.00,2.00,26.00,0.00,38.00,87.00,38.00,264.00,18.00,148.00,288.00,58.00,137.00,62.00,-1.4120557308197021,0.318329781293869,0.562684178352356,-1.7987122535705566,0.2824762165546417,0.39388102293014526,-1.546889305114746,0.6474601626396179,0.6968368887901306,-1.7720133066177368,0.3822239935398102,0.5513534545898438,14_Jun_2023_08:30
1.00,177.00,2.00,1.00,82.00,3.00,279.00,3.00,46.00,269.00,4.00,81.00,1.00,46.00,1.00,144.00,5.00,16.00,11.00,3.00,43.00,1.00,40.00,80.00,43.00,251.00,21.00,146.00,317.00,59.00,146.00,60.00,-1.3932234048843384,0.3361093997955322,0.5782538652420044,-1.785903811454773,0.3607601523399353,0.40769830346107483,-1.522184133529663,0.6511132121086121,0.7492896318435669,-1.7664228677749634,0.42256271839141846,0.5813919901847839,14_Jun_2023_08:30
1.00,193.00,0.00,2.00,91.00,4.00,295.00,1.00,33.00,320.00,8.00,88.00,0.00,47.00,0.00,195.00,9.00,20.00,2.00,2.00,31.00,0.00,46.00,104.00,42.00,280.00,7.00,173.00,333.00,45.00,237.00,66.00,-1.347603678703308,0.34549298882484436,0.5982096195220947,-1.7696927785873413,0.42584890127182007,0.41919994354248047,-1.482875108718872,0.6483015418052673,0.7886614203453064,-1.7385632991790771,0.4591180980205536,0.5990486145019531,14_Jun_2023_08:30
1.00,193.00,2.00,0.00,134.00,3.00,366.00,0.00,21.00,329.00,14.00,89.00,1.00,22.00,1.00,199.00,9.00,31.00,1.00,1.00,20.00,1.00,32.00,97.00,23.00,273.00,1.00,188.00,275.00,40.00,258.00,56.00,-1.2866336107254028,0.3482719361782074,0.6251342296600342,-1.7405997514724731,0.48077085614204407,0.43165770173072815,-1.435131311416626,0.6444348096847534,0.8170747756958008,-1.6926504373550415,0.4921628534793854,0.6111267805099487,14_Jun_2023_08:30
0.00,193.00,2.00,4.00,132.00,4.00,358.00,1.00,33.00,256.00,5.00,75.00,0.00,36.00,0.00,180.00,6.00,29.00,1.00,1.00,23.00,0.00,29.00,96.00,25.00,237.00,4.00,192.00,239.00,35.00,253.00,59.00,-1.2574374675750732,0.3561246991157532,0.6443434953689575,-1.7442526817321777,0.5360047221183777,0.4528503119945526,-1.4108171463012695,0.6473737359046936,0.8416787385940552,-1.6694120168685913,0.530163586139679,0.625629723072052,14_Jun_2023_08:30
1.00,178.00,0.00,2.00,0.00,3.00,366.00,71.00,25.00,267.00,4.00,73.00,0.00,37.00,4.00,131.00,1.00,72.00,1.00,7.00,20.00,0.00,27.00,79.00,28.00,211.00,3.00,186.00,235.00,37.00,228.00,58.00,-1.252657413482666,0.35131266713142395,0.6562758088111877,-1.7777150869369507,0.5728120803833008,0.4825388193130493,-1.4055486917495728,0.6485370993614197,0.8486529588699341,-1.6766427755355835,0.5564579963684082,0.6419682502746582,14_Jun_2023_08:30
2.00,141.00,5.00,2.00,1.00,3.00,341.00,98.00,45.00,201.00,8.00,63.00,1.00,45.00,2.00,88.00,2.00,110.00,3.00,2.00,26.00,0.00,27.00,90.00,28.00,211.00,15.00,203.00,194.00,41.00,187.00,56.00,-1.2523812055587769,0.35104870796203613,0.6603690981864929,-1.7775769233703613,0.5757426619529724,0.47951990365982056,-1.406633734703064,0.6478208303451538,0.8536171913146973,-1.6710929870605469,0.5599817633628845,0.635948657989502,14_Jun_2023_08:30
1.00,91.00,1.00,1.00,110.00,1.00,320.00,92.00,13.00,213.00,3.00,70.00,0.00,49.00,0.00,92.00,0.00,91.00,1.00,5.00,40.00,0.00,30.00,90.00,38.00,204.00,20.00,260.00,232.00,70.00,129.00,74.00,-1.2589023113250732,0.3522530496120453,0.6647049188613892,-1.7139445543289185,0.5612308979034424,0.4292449355125427,-1.4127389192581177,0.6453861594200134,0.8606045246124268,-1.6422652006149292,0.5497581958770752,0.6047645211219788,14_Jun_2023_08:30
2.00,127.00,1.00,4.00,127.00,6.00,365.00,70.00,20.00,281.00,9.00,82.00,1.00,42.00,0.00,77.00,0.00,54.00,7.00,6.00,43.00,0.00,35.00,112.00,47.00,256.00,43.00,313.00,245.00,88.00,112.00,139.00,-1.268857717514038,0.35374826192855835,0.666782557964325,-1.6079285144805908,0.5363764762878418,0.3784690797328949,-1.4252933263778687,0.6430865526199341,0.8635036945343018,-1.5951087474822998,0.5324494242668152,0.5691506266593933,14_Jun_2023_08:31
1.00,168.00,1.00,1.00,1.00,16.00,419.00,203.00,24.00,310.00,35.00,84.00,0.00,47.00,1.00,85.00,2.00,78.00,7.00,25.00,49.00,0.00,37.00,109.00,55.00,280.00,29.00,349.00,247.00,135.00,115.00,143.00,-1.273882508277893,0.3537002205848694,0.668884813785553,-1.4919695854187012,0.5140039324760437,0.35674145817756653,-1.4396507740020752,0.6399646997451782,0.8581424951553345,-1.5383312702178955,0.5176562666893005,0.5419304966926575,14_Jun_2023_08:31
0.00,107.00,2.00,5.00,0.00,5.00,555.00,82.00,7.00,323.00,37.00,87.00,1.00,49.00,0.00,102.00,2.00,105.00,3.00,24.00,47.00,1.00,43.00,114.00,62.00,312.00,37.00,322.00,255.00,144.00,122.00,150.00,-1.2750763893127441,0.3545086681842804,0.6679268479347229,-1.3904845714569092,0.49171707034111023,0.3697608411312103,-1.4510301351547241,0.6362918615341187,0.8534388542175293,-1.4881694316864014,0.5012261867523193,0.533958375453949,14_Jun_2023_08:31
0.00,113.00,1.00,19.00,1.00,6.00,636.00,97.00,27.00,358.00,40.00,94.00,1.00,52.00,1.00,114.00,3.00,168.00,4.00,15.00,61.00,0.00,37.00,97.00,51.00,245.00,29.00,275.00,250.00,153.00,122.00,140.00,-1.274211049079895,0.3554430305957794,0.6651725172996521,-1.3275562524795532,0.45811137557029724,0.401593416929245,-1.4572386741638184,0.632079541683197,0.8491000533103943,-1.459533929824829,0.4758613705635071,0.53810715675354,14_Jun_2023_08:31
5.00,104.00,1.00,13.00,3.00,17.00,479.00,47.00,36.00,262.00,28.00,78.00,2.00,50.00,3.00,110.00,9.00,133.00,9.00,11.00,60.00,0.00,38.00,91.00,49.00,160.00,13.00,229.00,243.00,143.00,136.00,111.00,-1.2733561992645264,0.3554725646972656,0.664323091506958,-1.3344762325286865,0.4698973000049591,0.3962607979774475,-1.4575622081756592,0.6317830085754395,0.8485621809959412,-1.464505910873413,0.48309600353240967,0.5346841812133789,14_Jun_2023_08:31
1.00,108.00,1.00,1.00,101.00,9.00,288.00,42.00,34.00,225.00,8.00,72.00,0.00,56.00,0.00,96.00,3.00,54.00,9.00,6.00,63.00,1.00,39.00,82.00,52.00,139.00,11.00,194.00,253.00,88.00,147.00,99.00,-1.2749637365341187,0.3546549081802368,0.6652984023094177,-1.3984458446502686,0.4901864528656006,0.3714863955974579,-1.453093409538269,0.6336933374404907,0.8529632091522217,-1.4995330572128296,0.49967193603515625,0.5328601598739624,14_Jun_2023_08:31
0.00,106.00,2.00,2.00,76.00,3.00,245.00,55.00,34.00,181.00,5.00,60.00,0.00,53.00,2.00,111.00,4.00,27.00,27.00,26.00,48.00,1.00,33.00,79.00,51.00,108.00,5.00,203.00,286.00,68.00,184.00,86.00,-1.2773678302764893,0.3538648784160614,0.6645312905311584,-1.4980518817901611,0.4989437460899353,0.3627723157405853,-1.4457498788833618,0.6349496245384216,0.8599392771720886,-1.5541118383407593,0.5070836544036865,0.5445995926856995,14_Jun_2023_08:31
1.00,102.00,0.00,2.00,96.00,2.00,245.00,42.00,38.00,164.00,7.00,57.00,1.00,51.00,3.00,107.00,1.00,27.00,0.00,3.00,50.00,1.00,35.00,76.00,28.00,119.00,9.00,203.00,294.00,43.00,226.00,82.00,-1.281421184539795,0.3537374436855316,0.6614938378334045,-1.6092777252197266,0.5275632739067078,0.3847552239894867,-1.4379940032958984,0.635706901550293,0.8680757880210876,-1.6140098571777344,0.5245530009269714,0.5749608278274536,14_Jun_2023_08:31
0.00,168.00,2.00,0.00,84.00,2.00,275.00,42.00,32.00,138.00,4.00,54.00,1.00,50.00,1.00,99.00,0.00,31.00,0.00,4.00,13.00,0.00,32.00,75.00,28.00,115.00,8.00,195.00,294.00,35.00,224.00,72.00,-1.2808398008346558,0.3534226715564728,0.6578258275985718,-1.7151850461959839,0.5677464604377747,0.44602343440055847,-1.4300055503845215,0.6392922401428223,0.8717765808105469,-1.6738905906677246,0.5455693602561951,0.6289243102073669,14_Jun_2023_08:31
3.00,133.00,1.00,2.00,100.00,6.00,271.00,21.00,26.00,129.00,14.00,57.00,0.00,49.00,2.00,102.00,2.00,21.00,0.00,1.00,16.00,0.00,34.00,69.00,28.00,127.00,2.00,164.00,331.00,18.00,231.00,73.00,-1.2838809490203857,0.3531072437763214,0.6528007388114929,-1.7969471216201782,0.6080294251441956,0.5266463756561279,-1.4214597940444946,0.6419091820716858,0.8746978044509888,-1.7061179876327515,0.5678169131278992,0.6871936917304993,14_Jun_2023_08:31
0.00,79.00,1.00,1.00,71.00,3.00,365.00,3.00,14.00,132.00,12.00,52.00,0.00,46.00,1.00,128.00,0.00,25.00,1.00,1.00,6.00,1.00,27.00,74.00,26.00,100.00,1.00,158.00,371.00,24.00,257.00,64.00,-1.2851178646087646,0.352015882730484,0.6475303769111633,-1.8509745597839355,0.6164302229881287,0.6148800253868103,-1.4116414785385132,0.645083487033844,0.8717300891876221,-1.7204605340957642,0.5717343688011169,0.7448371648788452,14_Jun_2023_08:31
0.00,61.00,1.00,1.00,54.00,3.00,386.00,0.00,6.00,141.00,3.00,56.00,1.00,48.00,3.00,158.00,1.00,22.00,1.00,11.00,8.00,0.00,26.00,75.00,18.00,80.00,1.00,142.00,402.00,14.00,258.00,74.00,-1.284900426864624,0.3508513271808624,0.6407333016395569,-1.8814256191253662,0.6154587864875793,0.7099018096923828,-1.4061992168426514,0.6473747491836548,0.8652052879333496,-1.7241140604019165,0.5674411058425903,0.8023743033409119,14_Jun_2023_08:31
1.00,60.00,1.00,2.00,48.00,10.00,483.00,4.00,1.00,128.00,5.00,54.00,1.00,46.00,4.00,148.00,1.00,11.00,1.00,6.00,6.00,0.00,24.00,95.00,11.00,68.00,0.00,132.00,402.00,17.00,248.00,84.00,-1.287649393081665,0.35034307837486267,0.6344615817070007,-1.8951210975646973,0.6314887404441833,0.7984222769737244,-1.4031152725219727,0.6489996910095215,0.859316885471344,-1.7188491821289062,0.5798406004905701,0.843426525592804,14_Jun_2023_08:31
2.00,54.00,1.00,2.00,54.00,9.00,461.00,2.00,4.00,116.00,8.00,58.00,0.00,48.00,3.00,135.00,3.00,7.00,2.00,1.00,3.00,0.00,23.00,101.00,11.00,79.00,2.00,130.00,410.00,15.00,254.00,79.00,-1.2935810089111328,0.35035520792007446,0.6287111639976501,-1.8984276056289673,0.6272985935211182,0.8666226267814636,-1.4014195203781128,0.6512027382850647,0.8568825721740723,-1.7135717868804932,0.586470365524292,0.8694118857383728,14_Jun_2023_08:31
0.00,40.00,2.00,0.00,81.00,6.00,469.00,2.00,3.00,115.00,8.00,52.00,0.00,49.00,4.00,150.00,1.00,16.00,0.00,2.00,3.00,1.00,26.00,102.00,11.00,53.00,0.00,116.00,361.00,21.00,238.00,79.00,-1.2992583513259888,0.35087624192237854,0.6239680647850037,-1.897381067276001,0.6091448664665222,0.8972111344337463,-1.4015840291976929,0.6511251926422119,0.8566490411758423,-1.7114381790161133,0.5764776468276978,0.8863051533699036,14_Jun_2023_08:31
1.00,64.00,0.00,3.00,94.00,3.00,471.00,2.00,5.00,122.00,10.00,51.00,0.00,49.00,2.00,128.00,1.00,87.00,2.00,7.00,4.00,2.00,28.00,69.00,15.00,71.00,1.00,113.00,303.00,20.00,265.00,69.00,-1.300963044166565,0.3512773811817169,0.6234753131866455,-1.9007657766342163,0.6032896041870117,0.8949713706970215,-1.4039912223815918,0.6495972275733948,0.8577267527580261,-1.7145432233810425,0.5728467702865601,0.8856132626533508,14_Jun_2023_08:31
2.00,72.00,2.00,2.00,99.00,3.00,436.00,0.00,14.00,138.00,16.00,60.00,0.00,48.00,2.00,147.00,0.00,159.00,0.00,6.00,10.00,0.00,21.00,88.00,12.00,51.00,2.00,120.00,260.00,17.00,267.00,79.00,-1.298909068107605,0.3517555594444275,0.6254592537879944,-1.9070868492126465,0.6057541966438293,0.8594757318496704,-1.4052232503890991,0.648906946182251,0.8612459897994995,-1.7212326526641846,0.5725370049476624,0.8670312166213989,14_Jun_2023_08:31
0.00,91.00,1.00,0.00,119.00,11.00,380.00,6.00,10.00,218.00,4.00,68.00,0.00,44.00,2.00,151.00,3.00,184.00,3.00,10.00,18.00,1.00,22.00,94.00,12.00,63.00,1.00,119.00,230.00,20.00,281.00,76.00,-1.296434760093689,0.3516785800457001,0.6294429898262024,-1.9071273803710938,0.610235333442688,0.7796177864074707,-1.4059840440750122,0.6467903256416321,0.8641653060913086,-1.7271374464035034,0.573542594909668,0.8239286541938782,14_Jun_2023_08:31
2.00,42.00,3.00,1.00,120.00,2.00,300.00,5.00,14.00,164.00,7.00,59.00,0.00,52.00,3.00,112.00,0.00,225.00,1.00,9.00,17.00,1.00,28.00,102.00,29.00,156.00,5.00,166.00,234.00,31.00,263.00,87.00,-1.2948112487792969,0.35197556018829346,0.6340318918228149,-1.889391303062439,0.6116576790809631,0.6799637079238892,-1.408287525177002,0.6448395252227783,0.866878867149353,-1.7258760929107666,0.5769452452659607,0.7678765654563904,14_Jun_2023_08:31
0.00,76.00,2.00,2.00,96.00,4.00,275.00,0.00,15.00,147.00,4.00,59.00,1.00,57.00,3.00,71.00,2.00,212.00,2.00,14.00,12.00,2.00,24.00,87.00,35.00,200.00,4.00,201.00,209.00,38.00,180.00,103.00,-1.2954869270324707,0.3530533015727997,0.6383613348007202,-1.8451799154281616,0.6094774603843689,0.5806650519371033,-1.4122880697250366,0.6432198882102966,0.8710121512413025,-1.709498643875122,0.5749413967132568,0.708074152469635,14_Jun_2023_08:31
1.00,115.00,1.00,1.00,91.00,3.00,273.00,2.00,5.00,147.00,2.00,56.00,0.00,47.00,6.00,68.00,0.00,98.00,5.00,14.00,17.00,1.00,24.00,89.00,21.00,189.00,11.00,227.00,224.00,55.00,135.00,148.00,-1.2932709455490112,0.3538641929626465,0.6437338590621948,-1.7780437469482422,0.601007878780365,0.49483180046081543,-1.4164713621139526,0.6431374549865723,0.8740367293357849,-1.6786186695098877,0.5690604448318481,0.6535883545875549,14_Jun_2023_08:31
0.00,96.00,0.00,3.00,64.00,2.00,323.00,51.00,4.00,178.00,2.00,66.00,1.00,63.00,4.00,77.00,0.00,75.00,16.00,17.00,30.00,1.00,31.00,104.00,31.00,187.00,27.00,245.00,247.00,78.00,121.00,117.00,-1.2920774221420288,0.35466015338897705,0.6481749415397644,-1.6903356313705444,0.5848296284675598,0.42691412568092346,-1.4222606420516968,0.6411973834037781,0.8735536336898804,-1.6360392570495605,0.5600278973579407,0.6077756881713867,14_Jun_2023_08:31
0.00,141.00,0.00,14.00,85.00,10.00,391.00,41.00,6.00,208.00,40.00,68.00,0.00,55.00,3.00,94.00,4.00,65.00,19.00,36.00,29.00,0.00,27.00,84.00,32.00,235.00,57.00,282.00,260.00,70.00,95.00,147.00,-1.2896839380264282,0.3554760217666626,0.6509079337120056,-1.5893734693527222,0.5708155035972595,0.3852674663066864,-1.427760124206543,0.6397523283958435,0.8714043498039246,-1.5871155261993408,0.5525525808334351,0.5755163431167603,14_Jun_2023_08:31
1.00,147.00,0.00,22.00,0.00,10.00,494.00,81.00,41.00,244.00,38.00,76.00,0.00,58.00,5.00,91.00,1.00,57.00,29.00,43.00,35.00,0.00,28.00,92.00,37.00,210.00,24.00,316.00,253.00,141.00,93.00,150.00,-1.2843395471572876,0.3563601076602936,0.6534376740455627,-1.4939024448394775,0.552170991897583,0.37049975991249084,-1.432604193687439,0.6382360458374023,0.8688734173774719,-1.538943886756897,0.5408095717430115,0.5560373663902283,14_Jun_2023_08:31
0.00,113.00,0.00,18.00,1.00,1.00,630.00,41.00,13.00,225.00,15.00,75.00,0.00,58.00,4.00,100.00,1.00,52.00,16.00,19.00,47.00,0.00,33.00,94.00,37.00,213.00,29.00,297.00,263.00,141.00,102.00,179.00,-1.2763702869415283,0.35786330699920654,0.6546760201454163,-1.4239789247512817,0.536333441734314,0.37214747071266174,-1.435573935508728,0.6369855999946594,0.8674616813659668,-1.50058913230896,0.5307802557945251,0.5473471283912659,14_Jun_2023_08:31
1.00,112.00,0.00,15.00,2.00,2.00,626.00,1.00,2.00,227.00,36.00,67.00,1.00,50.00,3.00,99.00,4.00,69.00,29.00,18.00,47.00,1.00,33.00,77.00,33.00,180.00,50.00,310.00,251.00,109.00,99.00,140.00,-1.2718619108200073,0.35872146487236023,0.6557331085205078,-1.3819401264190674,0.5201036334037781,0.38060644268989563,-1.4367561340332031,0.6353785991668701,0.8668866753578186,-1.4793676137924194,0.5195422172546387,0.5453370809555054,14_Jun_2023_08:31
1.00,130.00,0.00,25.00,164.00,3.00,576.00,2.00,12.00,203.00,49.00,65.00,0.00,52.00,5.00,81.00,6.00,102.00,20.00,23.00,51.00,3.00,39.00,58.00,72.00,155.00,69.00,288.00,258.00,112.00,110.00,118.00,-1.271106243133545,0.3588885962963104,0.6560367345809937,-1.363088607788086,0.4837114214897156,0.39437323808670044,-1.4372661113739014,0.6324961185455322,0.865903913974762,-1.4727455377578735,0.48981142044067383,0.5499302744865417,14_Jun_2023_08:31
0.00,136.00,5.00,5.00,152.00,4.00,523.00,2.00,16.00,173.00,26.00,59.00,1.00,50.00,4.00,80.00,3.00,58.00,23.00,21.00,56.00,3.00,48.00,40.00,73.00,140.00,68.00,227.00,232.00,88.00,115.00,90.00,-1.2700777053833008,0.3583385944366455,0.6579147577285767,-1.3715249300003052,0.41938167810440063,0.40120968222618103,-1.4368263483047485,0.6317252516746521,0.863282322883606,-1.4752565622329712,0.4500725269317627,0.5572360754013062,14_Jun_2023_08:31
1.00,96.00,2.00,2.00,136.00,2.00,427.00,2.00,35.00,148.00,69.00,58.00,0.00,50.00,6.00,63.00,9.00,75.00,11.00,11.00,65.00,1.00,42.00,33.00,74.00,98.00,59.00,176.00,207.00,76.00,114.00,54.00,-1.2690058946609497,0.3569423258304596,0.6585496664047241,-1.396344780921936,0.34350472688674927,0.42241355776786804,-1.4364604949951172,0.6317043900489807,0.8595096468925476,-1.4914703369140625,0.4045349359512329,0.5740296244621277,14_Jun_2023_08:31
1.00,96.00,2.00,2.00,107.00,1.00,430.00,1.00,68.00,154.00,113.00,58.00,0.00,39.00,4.00,57.00,4.00,122.00,16.00,0.00,69.00,3.00,40.00,18.00,77.00,88.00,55.00,157.00,171.00,68.00,126.00,40.00,-1.2707326412200928,0.3556097745895386,0.6570432186126709,-1.4144647121429443,0.2611989676952362,0.469830185174942,-1.438571810722351,0.631144642829895,0.8568690419197083,-1.505663275718689,0.36518052220344543,0.6002072095870972,14_Jun_2023_08:31
3.00,47.00,5.00,2.00,115.00,5.00,391.00,1.00,80.00,159.00,96.00,57.00,1.00,48.00,3.00,60.00,15.00,85.00,30.00,8.00,72.00,0.00,38.00,18.00,77.00,82.00,44.00,139.00,219.00,45.00,144.00,28.00,-1.27277672290802,0.354248970746994,0.6547276973724365,-1.433141827583313,0.19989408552646637,0.5305526256561279,-1.4415230751037598,0.6308879256248474,0.854216456413269,-1.5225809812545776,0.33079954981803894,0.6355236768722534,14_Jun_2023_08:31
1.00,56.00,2.00,3.00,96.00,20.00,389.00,2.00,159.00,155.00,67.00,57.00,0.00,48.00,6.00,64.00,7.00,28.00,15.00,10.00,78.00,3.00,43.00,10.00,79.00,92.00,30.00,131.00,215.00,50.00,136.00,26.00,-1.2748054265975952,0.35370880365371704,0.6541255712509155,-1.4606168270111084,0.16666126251220703,0.5744147300720215,-1.4466272592544556,0.6290380358695984,0.8522241711616516,-1.5456629991531372,0.30826839804649353,0.6669648885726929,14_Jun_2023_08:31
1.00,108.00,1.00,2.00,89.00,14.00,298.00,3.00,102.00,152.00,38.00,57.00,0.00,49.00,2.00,56.00,4.00,68.00,19.00,10.00,76.00,0.00,44.00,17.00,79.00,112.00,38.00,142.00,203.00,86.00,133.00,26.00,-1.2736217975616455,0.354667991399765,0.6552183032035828,-1.476263403892517,0.15277108550071716,0.6009425520896912,-1.4505239725112915,0.6289135813713074,0.8525851368904114,-1.5562632083892822,0.3010636568069458,0.6870405673980713,14_Jun_2023_08:31
1.00,106.00,1.00,1.00,94.00,6.00,329.00,4.00,71.00,157.00,86.00,63.00,0.00,49.00,3.00,64.00,4.00,68.00,30.00,16.00,86.00,0.00,41.00,21.00,81.00,189.00,40.00,153.00,214.00,95.00,134.00,57.00,-1.2725805044174194,0.3548211455345154,0.6572248339653015,-1.4688491821289062,0.1504691243171692,0.5910751223564148,-1.4521061182022095,0.6275700926780701,0.8524940609931946,-1.5472064018249512,0.3000662624835968,0.6776275038719177,14_Jun_2023_08:31
1.00,91.00,0.00,2.00,97.00,8.00,331.00,3.00,52.00,184.00,56.00,63.00,0.00,56.00,7.00,69.00,4.00,72.00,44.00,13.00,100.00,1.00,42.00,28.00,70.00,194.00,38.00,172.00,222.00,123.00,133.00,77.00,-1.2721055746078491,0.35457807779312134,0.6599750518798828,-1.4527623653411865,0.18576423823833466,0.5408039689064026,-1.4492857456207275,0.6300737857818604,0.8535478115081787,-1.5370432138442993,0.32363149523735046,0.6408283710479736,14_Jun_2023_08:31
